COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2818514 ;P;30;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2818516 ;P;30.1;-8.4
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L2818520 ;P;29.1;-8.7
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L2818525 ;P;29.5;-8.1
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L2818530 ;P;28.8;-10.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2818531 ;P;29.4;-9.7
Morocco;MA;Laâyoune-Boujdour-Sakia;MA-15;;;L2818533 ;P;28.2;-11.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2819571 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2819581 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2819598 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2819643 ;P;31.3;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2819650 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2819657 ;P;31.5;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2819680 ;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2819693 ;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2821644 ;P;31;-7.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2821688 ;P;31;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2821694 ;P;30.7;-8.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2821701 ;P;30.6;-8.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2823922 ;P;30.4;-9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2823933 ;H;30.1;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2824193 ;P;31.5;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2824210 ;P;31.5;-9.8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L2874206 ;P;33.3;-8.4
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L2906598 ;P;34;-6.7
Morocco;MA;Fès-Boulemane          ;MA-05;;;L2909966 ;P;34.1;-5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2922536 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2922539 ;P;31.6;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2922540 ;P;31.1;-6.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L2922541 ;P;31.2;-4
Morocco;MA;Fès-Boulemane          ;MA-05;;;L2922543 ;P;34.1;-5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L2922545 ;P;35.2;-5.3
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2923419 ;P;31.5;-9.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L2924873 ;P;34.1;-5.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L2937966 ;H;32.8;-4.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L2938007 ;P;31.1;-4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2938148 ;H;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2939239 ;H;30.7;-9.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2939241 ;H;30.4;-9.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2942212 ;P;30;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2942244 ;P;32.1;-8
Morocco;MA;Grand Casablanca        ;MA-08;;;L2956819 ;P;33.5;-7.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2956835 ;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2957024 ;P;31.6;-5.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2958597 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2958638 ;P;30.5;-9.3
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2958643 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2958653 ;P;30.1;-9.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L2980647 ;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2980660 ;P;31;-7.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2980675 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2986067 ;P;31.2;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2986068 ;P;31.2;-7.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L2990206 ;P;30;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2996566 ;P;31.5;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L2998400 ;P;31.5;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3000936 ;P;31.5;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3010623 ;P;31.5;-9.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3019602 ;P;31.1;-4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3019628 ;P;31.5;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3019634 ;P;31.3;-6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3019662 ;P;32.8;-4.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3020577 ;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3020579 ;P;33.5;-5.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3020582 ;P;31.5;-9.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3021837 ;H;33.1;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3021951 ;H;33.7;-5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3022813 ;P;35.5;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3022884 ;P;31.5;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3022889 ;P;31.1;-6.6
Morocco;MA;Fès-Boulemane          ;MA-05;;;L3023047 ;P;34;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3023873 ;P;32.6;-4.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3023877 ;P;31.6;-5.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3023911 ;P;31.3;-4.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3024622 ;P;35.5;-6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3030711 ;P;35.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3031456 ;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3031458 ;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3031459 ;P;30.7;-9.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3031461 ;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3031462 ;P;31.5;-5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3031465 ;P;31.4;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3031466 ;P;31.6;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3031467 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3031508 ;P;31.4;-8.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3032336 ;P;31.6;-8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3044016 ;P;34;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3066483 ;P;32.3;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3075547 ;P;35.9;-5.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3081883 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3085678 ;P;31.5;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3108329 ;P;31.2;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3108330 ;P;31.2;-8
Morocco;MA;Fès-Boulemane          ;MA-05;;;L3110459 ;P;34.1;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3111469 ;P;33.9;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3120985 ;P;31.2;-3.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3146967 ;H;35.4;-5.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3147006 ;H;35.2;-5.2
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3147025 ;H;35.2;-5.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3147049 ;P;35.4;-5.2
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3147371 ;P;35.2;-6.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3147412 ;P;35.1;-5.4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3147436 ;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3147440 ;H;35.2;-5.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3150610 ;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3151523 ;H;30.9;-9.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3153066 ;P;35.8;-5.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3153129 ;H;35.1;-5.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3153148 ;H;35.6;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3173779 ;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3188673 ;P;33.5;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3190093 ;P;31.1;-4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3190094 ;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3190100 ;P;35.2;-5.3
Morocco;MA;Grand Casablanca        ;MA-08;;;L3250197 ;P;33.6;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3250210 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3253413 ;P;30.4;-8.9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3253476 ;P;32.7;-9.1
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3253514 ;P;33;-8.8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3253548 ;P;33;-8.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3268642 ;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3271142 ;P;35.6;-6
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L3271143 ;P;34.9;-6.3
Morocco;MA;Fès-Boulemane          ;MA-05;;;L3271144 ;P;34;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271146 ;P;32.7;-4.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271148 ;P;32.5;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271149 ;P;32.4;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271151 ;P;32.3;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271152 ;P;32.2;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271156 ;P;31.9;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271157 ;P;31.8;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271158 ;P;31.7;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271159 ;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271161 ;P;33;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271162 ;P;33.2;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271163 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271164 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3271166 ;P;34.1;-5.6
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L3271167 ;P;34.3;-5.5
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L3271169 ;P;34.8;-5.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3271171 ;P;35.6;-5.4
Morocco;MA;L'Oriental              ;MA-04;;;L3271173 ;P;35.2;-2.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3271196 ;P;34.9;-5.5
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L3277434 ;P;34.4;-5.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3285074 ;P;31.5;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3290165 ;P;31.3;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3290196 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3290210 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3290232 ;H;31.5;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3290258 ;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3291124 ;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3291125 ;P;31.4;-6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3291149 ;P;31.8;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3291154 ;P;31.7;-4.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3291156 ;P;31.6;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3291160 ;P;31.5;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3291166 ;P;31.3;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3291170 ;P;31.3;-4.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3291936 ;P;31.3;-6.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3292084 ;P;31.5;-5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3293087 ;P;30.7;-6.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3293090 ;P;30.7;-6.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3294007 ;P;30.7;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3294016 ;P;30.5;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3294026 ;P;30.7;-8.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3294045 ;P;30.6;-8.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3294062 ;P;30.5;-8.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3294073 ;P;30.5;-8.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3294134 ;P;34;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3295674 ;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3297059 ;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3297066 ;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3297087 ;P;30.1;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3297097 ;P;31.2;-8.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3297100 ;H;31.3;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3297105 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3297106 ;P;31.5;-8
Morocco;MA;Grand Casablanca        ;MA-08;;;L3328916 ;P;33.6;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3329122 ;P;31.6;-7.8
Morocco;MA;Taza-Al Hoceima-Taounate;MA-03;;;L3329240 ;P;34.3;-3.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3329274 ;P;33.9;-5.5
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3330930 ;H;29;-10.1
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3330934 ;H;28.9;-10.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3330938 ;P;28.8;-10.4
Morocco;MA;Laâyoune-Boujdour-Sakia;MA-15;;;L3330943 ;H;28.2;-11.8
Morocco;MA;Laâyoune-Boujdour-Sakia;MA-15;;;L3330991 ;P;28.2;-11.9
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3338021 ;P;29;-10.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3382124 ;P;35.8;-5.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3408199 ;P;31.4;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3409632 ;P;29.8;-5.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3409637 ;P;30.3;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3409645 ;P;30.7;-6.4
Morocco;MA;Grand Casablanca        ;MA-08;;;L3409649 ;P;33.6;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3463468 ;P;31.1;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3463473 ;P;31.3;-5.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3463478 ;P;31.7;-4.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3487378 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3494460 ;P;31.3;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3494467 ;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3494475 ;P;31;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3494484 ;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3494487 ;P;30.8;-6.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3497036 ;P;31.4;-4.3
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3501475 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3502575 ;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3502576 ;P;30.6;-8.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3502577 ;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3503986 ;P;31;-6.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3504029 ;P;31.6;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3504090 ;P;31;-4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3509833 ;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3509835 ;P;30.5;-7.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3512355 ;P;35.6;-6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3512372 ;P;35.8;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3516179 ;P;30.6;-8.4
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3516514 ;P;28.9;-10.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3516517 ;P;29;-9.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3516547 ;P;29.7;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3518210 ;P;30.6;-8.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3518282 ;P;30.9;-8.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3518320 ;P;31.3;-7.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3520137 ;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3520148 ;P;31.3;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3521414 ;P;31.5;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3527845 ;P;30.8;-8.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3528650 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3529777 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3532976 ;P;31.5;-8.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3532989 ;P;30.4;-9.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3534578 ;P;31.5;-5
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3538221 ;P;28.8;-10.3
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L3544389 ;P;32.8;-7.7
Morocco;MA;Grand Casablanca        ;MA-08;;;L3544430 ;P;33.6;-7.6
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3550535 ;P;34;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3554695 ;P;33.9;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3554734 ;P;34;-5.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3560424 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3560429 ;P;32.7;-4.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3561002 ;P;31.9;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3574027 ;P;33.2;-5.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3580107 ;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3584112 ;P;30.6;-7.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3585425 ;P;33.9;-5.6
Morocco;MA;Fès-Boulemane          ;MA-05;;;L3585485 ;H;34.1;-5
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3596173 ;H;32.4;-9.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3596221 ;H;35;-6.2
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L3596992 ;P;33.4;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3602766 ;P;31.1;-6.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3604131 ;P;30.8;-9.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3608045 ;H;35.9;-5.4
Morocco;MA;Fès-Boulemane          ;MA-05;;;L3619141 ;P;34;-5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3619156 ;P;34;-6.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3619160 ;P;35.2;-5.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3619206 ;P;31.5;-5.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3619244 ;P;31.4;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3647577 ;P;30.9;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3647692 ;P;31.8;-5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3647755 ;P;30.7;-6.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3647762 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3647771 ;P;31.6;-8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3648154 ;P;34;-6.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3649214 ;P;31.7;-8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3652734 ;P;33;-8.7
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L3653061 ;P;33.7;-6.9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3653062 ;P;32.9;-8.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3653067 ;H;31.4;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3653071 ;H;31;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3653173 ;H;31.4;-5.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3653184 ;P;31.5;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3653361 ;H;32.6;-4.5
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L3654845 ;P;29;-10.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3657003 ;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3658727 ;P;33;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3658729 ;P;33;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3658730 ;P;33.1;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3658732 ;H;33.5;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3658763 ;P;33.6;-5.3
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3658781 ;P;34;-6.7
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3658800 ;H;32.5;-9.3
Morocco;MA;Doukkala-Abda           ;MA-10;;;L3658843 ;P;32.3;-9.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3658863 ;H;31.6;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3658885 ;P;31.4;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3659083 ;P;32.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3661067 ;P;31.6;-8
Morocco;MA;Grand Casablanca        ;MA-08;;;L3661175 ;P;33.6;-7.6
Morocco;MA;Grand Casablanca        ;MA-08;;;L3661519 ;P;33.6;-7.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3697714 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3697737 ;P;32.7;-4.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3723217 ;P;34;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3736840 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3736914 ;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3736922 ;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3736932 ;P;31.3;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3736946 ;P;31.5;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3736960 ;P;31.4;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3737001 ;P;31;-6.8
